ID,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,ConsumptionRatingText,FirstRegYear,Doors,InteriorColorText,Co2EmissionText,FirstRegMonth,Seats,ConsumptionTotalText,Ccm,ConditionTypeText,Properties,BodyColorText,DriveTypeText,TransmissionTypeText,Km,Hp,BodyTypeText,FuelTypeText,City
883.0,RENAULT,SPORT SPIDER,Spider 2.0 16V TURBO,Spider 2.0 16V TURBO,RENAULT Spider 2.0 16V TURBO,null,1997,2,schwarz,null,6,2,8.7 l/100km,1998,Occasion,null,silber mét.,Hinterradantrieb,Schaltgetriebe manuell,23500,200,Cabriolet,Benzin,Zuzwil
884.0,BMW,M6,M6,M6,BMW M6,G,2006,2,schwarz,357 g/km,11,4,14.8 l/100km,4999,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,34500,507,Coupé,Benzin,Zuzwil
885.0,MERCEDES-BENZ,CL 500,CL 500 Prime Edition,CL 500 Prime Edition,MERCEDES-BENZ CL 500 Prime Edition,G,2006,2,schwarz,288 g/km,10,4,12.1 l/100km,5461,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat sequentiell,72200,388,Coupé,Benzin,Zuzwil
886.0,LAND ROVER,RANGE ROVER,Range Rover 5.0 V8 SC,Range Rover 5.0 V8 SC,LAND ROVER Range Rover 5.0 V8 SC,G,2010,5,schwarz,348 g/km,10,5,14.9 l/100km,4999,Occasion,"""Ab MFK""",silber mét.,Allrad,Automat,9000,510,SUV / Geländewagen,Benzin,Zuzwil
887.0,BMW,M5,M5,M5,BMW M5,G,1999,4,null,336 g/km,1,5,13.9 l/100km,4941,Occasion,null,silber mét.,Hinterradantrieb,Schaltgetriebe manuell,68500,400,Limousine,Benzin,Zuzwil
888.0,MG,,M Roadster,M Roadster,MG M Roadster,null,1930,2,schwarz,null,6,2,null,740,Oldtimer,"""Ab MFK""",silber mét.,Hinterradantrieb,Schaltgetriebe,86000,0,Coupé,Benzin,Zuzwil
889.0,MERCEDES-BENZ,S 600,S 600 L,S 600 L,MERCEDES-BENZ S 600 L,G,2003,4,beige,355 g/km,1,5,14.8 l/100km,5513,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,48100,500,Limousine,Benzin,Zuzwil
89.0,JAGUAR,S-TYPE,S-Type 4.0 V8,S-Type 4.0 V8,JAGUAR S-Type 4.0 V8,G,1999,4,beige,299 g/km,5,5,12.5 l/100km,3996,Occasion,"""Ab MFK""",blau mét.,Hinterradantrieb,Automat,69200,276,Limousine,Benzin,Zuzwil
890.0,FIAT,SPIDER,124 Spider CSA Abarth,CSA Abarth,FIAT 124 Spider CSA Abarth,null,1974,2,schwarz,null,7,2,null,1755,Occasion,null,silber mét.,null,Schaltgetriebe,120000,128,Cabriolet,null,Zuzwil
891.0,FERRARI,F360,F360 Spider,F360 Spider,FERRARI F360 Spider,G,2001,2,schwarz,440 g/km,5,2,19.3 l/100km,3586,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,41000,400,Cabriolet,Benzin,Zuzwil
892.0,BMW-ALPINA,5 SERIES,5 SERIES B7 (E28),B7 (E28),BMW-ALPINA 5 SERIES B7 (E28),null,1985,4,anthrazit,null,7,5,null,3430,Occasion,null,silber mét.,Hinterradantrieb,Schaltgetriebe,157000,300,Limousine,Benzin,Zuzwil
893.0,ROLLS-ROYCE,CORNICHE,Corniche,Corniche,ROLLS-ROYCE Corniche,G,2001,2,beige,456 g/km,7,4,19.0 l/100km,6761,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,38000,329,Cabriolet,Benzin,Zuzwil
894.0,NISSAN,Skyline,Skyline R34 GTR,R34 GTR,NISSAN Skyline R34 GTR,null,2007,2,grau,null,1,4,null,2568,Occasion,"""Tuning""",silber mét.,Allrad,Schaltgetriebe,2300,400,Coupé,Benzin,Zuzwil
895.0,AUDI,QUATTRO,quattro Turbo 20V,quattro Turbo 20V,AUDI quattro Turbo 20V,null,1990,2,grau,null,1,5,null,2225,Occasion,"""Ab MFK""",silber mét.,Allrad,Schaltgetriebe manuell,125000,220,Coupé,Benzin,Zuzwil
896.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,G,2008,5,schwarz,333 g/km,6,5,14.0 l/100km,4991,Occasion,"""Ab MFK"", ""Tuning""",silber mét.,Allrad,Automat sequentiell,29300,580,Kombi,Benzin,Zuzwil
897.0,RENAULT,ALPINE,Alpine A610 Turbo,Alpine A610 Turbo,RENAULT Alpine A610 Turbo,null,1992,2,anthrazit,null,6,4,null,2962,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Schaltgetriebe manuell,71600,250,Coupé,Benzin,Zuzwil
898.0,AUDI,R8,R8 GT Spyder 5.2,R8 GT Spyder 5.2,AUDI R8 GT Spyder 5.2,G,2012,2,schwarz,332 g/km,6,2,14.2 l/100km,5204,Occasion,"""Ab MFK""",silber mét.,Allrad,Automatisiertes Schaltgetriebe,5900,560,Cabriolet,Benzin,Zuzwil
899.0,MASERATI,BITURBO,Biturbo Spyder E,Biturbo Spyder E,MASERATI Biturbo Spyder E,null,1995,2,beige,null,3,2,null,2788,Occasion,null,silber mét.,Hinterradantrieb,Schaltgetriebe manuell,39500,225,Cabriolet,Benzin,Zuzwil
9.0,LOTUS,ELISE,Elise,Elise,LOTUS Elise,G,2003,2,anthrazit,183 g/km,10,2,7.7 l/100km,1796,Occasion,"""Ab MFK""",anthrazit mét.,Hinterradantrieb,Schaltgetriebe manuell,38200,120,Cabriolet,Benzin,Zuzwil
90.0,MERCEDES-BENZ,SLK 350,SLK 350,SLK 350,MERCEDES-BENZ SLK 350,null,2008,2,braun,255 g/km,5,2,10.6 l/100km,3498,Occasion,"""Ab MFK""",blau mét.,Hinterradantrieb,Automatik-Getriebe,3200,272,Cabriolet,Benzin,Zuzwil
900.0,MERCEDES-BENZ,CLK 320,CLK 320 Sport,CLK 320 Sport,MERCEDES-BENZ CLK 320 Sport,G,1998,2,blau,242 g/km,6,4,10.1 l/100km,3199,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,61000,218,Coupé,Benzin,Zuzwil
901.0,CITROEN,2CV,2CV6 Charleston,2CV6 Charleston,CITROEN 2CV6 Charleston,null,1986,4,grau,null,7,4,null,602,Occasion,"""Ab MFK""",silber mét.,Vorderradantrieb,Schaltgetriebe manuell,80500,29,Kleinwagen,Benzin,Zuzwil
902.0,MERCEDES-BENZ,E 430,E 430 Avantgarde,E 430 Avantgarde,MERCEDES-BENZ E 430 Avantgarde,null,1998,4,grau,320 g/km,6,5,13.9 l/100km,4266,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,48500,279,Limousine,Benzin,Zuzwil
903.0,RENAULT,CLIO,Clio 3.0 Sport V6,Clio 3.0 Sport V6,RENAULT Clio 3.0 Sport V6,G,2004,3,schwarz,285 g/km,11,2,11.9 l/100km,2946,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Schaltgetriebe manuell,61200,255,Kleinwagen,Benzin,Zuzwil
904.0,RENAULT,ALPINE,Alpine A310 V6,Alpine A310 V6,RENAULT Alpine A310 V6,null,1981,2,grau,null,12,4,null,2664,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Schaltgetriebe manuell,139200,150,Coupé,Benzin,Zuzwil
905.0,McLAREN,12C,MP4-12C Coupé 3.8 V8,MP4-12C Coupé 3.8 V8,McLAREN MP4-12C Coupé 3.8 V8,G,2012,2,schwarz,279 g/km,4,2,12.3 l/100km,3798,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,19900,626,Coupé,Benzin,Zuzwil
906.0,TRIUMPH,TR3,TR3,null,TRIUMPH TR3,null,1957,2,bordeaux,null,1,2,null,1991,Oldtimer,"""Ab MFK""",silber mét.,Hinterradantrieb,Schaltgetriebe manuell,98320,90,Cabriolet,Benzin,Safenwil
907.0,MERCEDES-BENZ,CL 55 AMG,CL 55 AMG,CL 55 AMG,MERCEDES-BENZ CL 55 AMG,G,2002,2,schwarz,317 g/km,11,4,13.2 l/100km,5439,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,48300,500,Coupé,Benzin,Zuzwil
908.0,MERCEDES-BENZ,S 320,S 320,S 320,MERCEDES-BENZ S 320,G,2002,4,schwarz,276 g/km,3,5,11.5 l/100km,3199,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,69100,224,Limousine,Benzin,Zuzwil
909.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,null,1994,2,braun,null,3,0,null,4971,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,111500,320,Cabriolet,Benzin,Zuzwil
91.0,BENTLEY,CONTINENTAL,Continental FlyingSpur6.0,Continental FlyingSpur6.0,BENTLEY Continental FlyingSpur6.0,G,2012,4,braun,396 g/km,5,5,17.0 l/100km,5998,Occasion,"""Ab MFK""",blau mét.,Allrad,Automat,29000,560,Limousine,Benzin,Zuzwil
910.0,PORSCHE,911,911 Carrera Cabrio,911 Carrera Cabrio,PORSCHE 911 Carrera Cabrio,G,2001,2,blau,285 g/km,2,4,11.8 l/100km,3387,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Schaltgetriebe manuell,75400,300,Cabriolet,Benzin,Zuzwil
911.0,PORSCHE,911,911 GT3,911 GT3,PORSCHE 911 GT3,null,2000,2,schwarz,320 g/km,3,4,12.9 l/100km,3600,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Schaltgetriebe manuell,42500,360,Coupé,Benzin,Zuzwil
912.0,BMW,535,535d,535d,BMW 535d,G,2006,4,grau,211 g/km,1,5,8.0 l/100km,2993,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat sequentiell,29900,272,Limousine,Diesel,Zuzwil
913.0,ROLLS-ROYCE,CORNICHE,Corniche,Corniche,ROLLS-ROYCE Corniche,G,2002,2,beige,456 g/km,6,4,17.8 l/100km,6761,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,42000,329,Cabriolet,Benzin,Zuzwil
914.0,ASTON MARTIN,DB7,DB7 Vantage Volante,DB7 Vantage Volante,ASTON MARTIN DB7 Vantage Volante,G,2004,2,mehrfarbig,472 g/km,4,4,19.7 l/100km,5935,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,29000,416,Cabriolet,Benzin,Zuzwil
915.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,null,1996,2,beige,328 g/km,10,2,14.3 l/100km,4973,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,29800,320,Cabriolet,Benzin,Zuzwil
916.0,BMW,2002,2002 tii,tii,BMW 2002 tii,null,1974,2,mehrfarbig,null,4,5,null,1990,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Schaltgetriebe,93500,133,Limousine,Benzin,Zuzwil
917.0,BMW,750,750iL,750iL,BMW 750iL,null,1997,4,blau,332 g/km,6,5,14.2 l/100km,5379,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat sequentiell,42000,327,Limousine,Benzin,Zuzwil
918.0,BENTLEY,ARNAGE,Arnage Green Label,Arnage Green Label,BENTLEY Arnage Green Label,G,1999,4,beige,390 g/km,6,5,19.9 l/100km,4398,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,85700,354,Limousine,Benzin,Zuzwil
919.0,BMW,M5,M5,M5,BMW M5,G,2005,4,schwarz,357 g/km,4,5,14.8 l/100km,4999,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,27800,503,Limousine,Benzin,Zuzwil
92.0,RENAULT,CLIO,Clio 2.0 16V Sport,Clio 2.0 16V Sport,RENAULT Clio 2.0 16V Sport,G,2008,3,schwarz,208 g/km,2,5,8.9 l/100km,1998,Occasion,null,blau mét.,Vorderradantrieb,Schaltgetriebe manuell,147900,197,Kleinwagen,Benzin,Zuzwil
920.0,MERCEDES-BENZ,SLK 200,SLK 200 Kompressor,SLK 200 Kompressor,MERCEDES-BENZ SLK 200 Kompressor,G,2009,2,schwarz,196 g/km,7,2,8.2 l/100km,1796,Neu,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat sequentiell,160,184,Cabriolet,Benzin,Zuzwil
921.0,BMW,M3,M3 CSL,M3 CSL,BMW M3 CSL,G,2004,2,null,287 g/km,7,4,11.9 l/100km,3246,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,88000,360,Coupé,Benzin,Zuzwil
922.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,G,2002,2,beige,304 g/km,5,2,12.7 l/100km,4966,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,64000,306,Cabriolet,Benzin,Zuzwil
923.0,BMW,M5,M5,M5,BMW M5,G,2005,4,schwarz,357 g/km,4,5,14.8 l/100km,4999,Occasion,"""Tuning""",silber mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,33600,503,Limousine,Benzin,Zuzwil
924.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,G,2002,2,anthrazit,304 g/km,6,2,12.7 l/100km,4966,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,24400,306,Cabriolet,Benzin,Zuzwil
925.0,MERCEDES-BENZ,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,G,2002,2,grau,321 g/km,2,4,13.4 l/100km,5786,Occasion,"""Ab MFK"", ""Direkt-/Parallelimport""",silber mét.,Hinterradantrieb,Automat,137000,367,Coupé,Benzin,Zuzwil
926.0,MERCEDES-BENZ,SL 500,SL 500 6.0 AMG,6.0 AMG,MERCEDES-BENZ SL 500 6.0 AMG,null,1991,2,blau,null,3,4,null,5956,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automatik-Getriebe,98000,380,Cabriolet,Benzin,Zuzwil
927.0,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,G,2007,4,beige,355 g/km,1,5,14.8 l/100km,5981,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat sequentiell,40300,612,Limousine,Benzin,Zuzwil
928.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2003,5,grau,350 g/km,3,5,14.6 l/100km,4172,Occasion,"""Direkt-/Parallelimport""",silber mét.,Allrad,Automat,34000,450,Kombi,Benzin,Zuzwil
929.0,LAND ROVER,DISCOVERY,Discovery 3.9,Discovery 3.9,LAND ROVER Discovery 3.9,null,1998,3,anthrazit,null,7,5,16.4 l/100km,3950,Occasion,"""Ab MFK""",silber mét.,Allrad,Automatik-Getriebe,55800,185,SUV / Geländewagen,Benzin,Zuzwil
93.0,CHEVROLET,CAMARO,CAMARO,null,CHEVROLET CAMARO,null,1969,0,schwarz,null,3,4,null,5733,Occasion,null,blau mét.,null,Schaltgetriebe,10000,300,Cabriolet,null,Sursee
930.0,BMW,M5,M5,M5,BMW M5,G,2006,4,schwarz,357 g/km,6,5,14.8 l/100km,4999,Occasion,"""Ab MFK"", ""Tuning""",silber mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,31500,503,Limousine,Benzin,Zuzwil
931.0,MERCEDES-BENZ,300,300 300SL W198,300SL W198,MERCEDES-BENZ 300 300SL W198,null,1955,2,rot,null,5,0,null,2995,Occasion,null,silber mét.,Hinterradantrieb,Schaltgetriebe,5000,215,Coupé,null,Sursee
932.0,FIAT,STILO,Stilo 1.8 16V Swiss,Stilo 1.8 16V Swiss,FIAT Stilo 1.8 16V Swiss,G,2006,3,anthrazit,190 g/km,8,5,8.0 l/100km,1747,Occasion,"""Ab MFK""",silber mét.,Vorderradantrieb,Schaltgetriebe manuell,28800,133,Limousine,Benzin,Zuzwil
933.0,LANCIA,,Monte Carlo 137 AS,Monte Carlo 137 AS,LANCIA Monte Carlo 137 AS,null,1978,2,braun,null,7,2,null,1994,Occasion,"""Ab MFK""",silber mét.,Vorderradantrieb,Schaltgetriebe,57000,0,Limousine,Benzin,Zuzwil
934.0,TOYOTA,CARINA,CARINA Deluxe,Deluxe,TOYOTA CARINA Deluxe,null,1972,4,mehrfarbig,null,11,5,null,1589,Oldtimer,"""Ab MFK""",silber mét.,Hinterradantrieb,Schaltgetriebe,57700,0,Limousine,Benzin,Zuzwil
935.0,MERCEDES-BENZ,E 320,E 320 Elégance,E 320 Elégance,MERCEDES-BENZ E 320 Elégance,null,1996,4,beige,null,12,5,11.9 l/100km,3199,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,56100,220,Limousine,Benzin,Zuzwil
936.0,PORSCHE,CAYENNE,Cayenne S,Cayenne S,PORSCHE Cayenne S,null,2009,5,schwarz,358 g/km,9,5,14.9 l/100km,4806,Neu,"""Ab MFK""",silber mét.,Allrad,Automatik-Getriebe,1,385,SUV / Geländewagen,Benzin,Zuzwil
937.0,BMW,M3,M3,M3,BMW M3,G,2002,2,schwarz,292 g/km,11,4,12.1 l/100km,3246,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Schaltgetriebe manuell,23900,343,Cabriolet,Benzin,Zuzwil
938.0,BMW,650,650i xDrive,650i xDrive,BMW 650i xDrive,G,2013,2,null,217 g/km,1,4,9.3 l/100km,4395,Occasion,"""Ab MFK""",silber mét.,Allrad,Automat sequentiell,5400,450,Cabriolet,Benzin,Zuzwil
939.0,CHEVROLET,CORVETTE,Corvette 6.2,Corvette 6.2,CHEVROLET Corvette 6.2,G,2008,2,schwarz,316 g/km,3,2,13.3 l/100km,6162,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Schaltgetriebe manuell,33000,437,Coupé,Benzin,Zuzwil
94.0,MASERATI,COUPÉ GT,Coupé GT,Coupé GT,MASERATI Coupé GT,G,2002,2,schwarz,400 g/km,6,4,17.5 l/100km,4244,Occasion,"""Ab MFK"", ""Direkt-/Parallelimport""",blau mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,53000,390,Coupé,Benzin,Zuzwil
940.0,FERRARI,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,G,2000,2,schwarz,415 g/km,5,2,17.9 l/100km,3586,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Schaltgetriebe manuell,28000,400,Coupé,Benzin,Zuzwil
941.0,BMW,328,328i Coupé,328i Coupé,BMW 328i Coupé,null,1996,2,beige,null,8,5,9.2 l/100km,2792,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Schaltgetriebe manuell,69800,193,Coupé,Benzin,Zuzwil
942.0,MERCEDES-BENZ,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,G,2007,4,schwarz,null,1,5,14.8 l/100km,5981,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat sequentiell,94000,612,Limousine,Benzin,Zuzwil
943.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2002,5,schwarz,350 g/km,9,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",silber mét.,Allrad,Automat sequentiell,36900,450,Kombi,Benzin,Zuzwil
944.0,FERRARI,F355,F355 Berlinetta,F355 Berlinetta,FERRARI F355 Berlinetta,null,1999,2,schwarz,null,5,2,20.8 l/100km,3496,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,29000,380,Coupé,Benzin,Zuzwil
945.0,VOLVO,S60,S60 2.4T,S60 2.4T,VOLVO S60 2.4T,G,2001,4,schwarz,220 g/km,4,5,9.2 l/100km,2435,Occasion,"""Ab MFK""",silber mét.,Vorderradantrieb,Schaltgetriebe manuell,145000,200,Limousine,Benzin,Zuzwil
946.0,CHRYSLER,VIPER,Viper GTS,Viper GTS,CHRYSLER Viper GTS,null,2000,2,schwarz,483 g/km,12,2,18.8 l/100km,7990,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Schaltgetriebe manuell,66900,389,Coupé,Benzin,Zuzwil
947.0,PORSCHE,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,G,2000,2,schwarz,309 g/km,6,4,12.9 l/100km,3600,Occasion,"""Ab MFK""",silber mét.,Allrad,Schaltgetriebe manuell,127800,420,Coupé,Benzin,Zuzwil
948.0,PORSCHE,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,G,2003,5,schwarz,378 g/km,1,5,15.7 l/100km,4511,Occasion,"""Ab MFK""",silber mét.,Allrad,Automat,156000,450,SUV / Geländewagen,Benzin,Zuzwil
949.0,FORD,,RS200 EVO Gruppe B,RS200 EVO Gruppe B,FORD RS200 EVO Gruppe B,null,1986,2,null,null,8,2,null,2100,Occasion,null,silber mét.,Allrad,Schaltgetriebe,1000,600,Coupé,Benzin,Zuzwil
95.0,AUDI,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,G,2003,4,grau,288 g/km,1,5,12.0 l/100km,4172,Occasion,"""Ab MFK""",blau mét.,Allrad,Automat,26700,335,Limousine,Benzin,Zuzwil
950.0,AUDI,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,G,2010,5,schwarz,333 g/km,3,5,14.0 l/100km,4991,Occasion,"""Ab MFK""",silber mét.,Allrad,Automat,26300,580,Kombi,Benzin,Zuzwil
951.0,PORSCHE,PANAMERA,Panamera 4S 4.8,Panamera 4S 4.8,PORSCHE Panamera 4S 4.8,G,2010,5,schwarz,254 g/km,11,4,10.8 l/100km,4806,Occasion,"""Ab MFK""",silber mét.,Allrad,Automatisiertes Schaltgetriebe,57600,400,Limousine,Benzin,Zuzwil
952.0,BMW,X5,X5 4.4i,X5 4.4i,BMW X5 4.4i,G,2005,5,schwarz,317 g/km,8,5,13.1 l/100km,4398,Occasion,"""Ab MFK""",silber mét.,Allrad,Automat sequentiell,14700,320,SUV / Geländewagen,Benzin,Zuzwil
953.0,MERCEDES-BENZ,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,G,2004,2,anthrazit,324 g/km,4,2,13.5 l/100km,5439,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,21400,500,Cabriolet,Benzin,Zuzwil
954.0,AUDI,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,G,2002,5,schwarz,null,10,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",silber mét.,Allrad,Automat sequentiell,46900,450,Kombi,Benzin,Zuzwil
955.0,MERCEDES-BENZ,E 320,E 320 CDI Avantgarde,E 320 CDI Avantgarde,MERCEDES-BENZ E 320 CDI Avantgarde,G,2007,4,schwarz,202 g/km,6,5,7.6 l/100km,2987,Vorführmodell,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat sequentiell,100,224,Limousine,Diesel,Zuzwil
956.0,FERRARI,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,G,2000,2,schwarz,440 g/km,11,2,19.3 l/100km,3586,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,25000,400,Coupé,Benzin,Zuzwil
957.0,MERCEDES-BENZ,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,G,2002,2,blau,304 g/km,4,2,12.7 l/100km,4966,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,33000,306,Cabriolet,Benzin,Zuzwil
958.0,LAMBORGHINI,MURCIÉLAGO,Murciélago LP670-4 SV Cpé,Murciélago LP670-4 SV Cpé,LAMBORGHINI Murciélago LP670-4 SV Cpé,G,2010,2,schwarz,480 g/km,5,2,20.6 l/100km,6496,Occasion,"""Ab MFK""",silber mét.,Allrad,Automatisiertes Schaltgetriebe,20800,670,Coupé,Benzin,Zuzwil
959.0,PORSCHE,PANAMERA,Panamera 4S 4.8,Panamera 4S 4.8,PORSCHE Panamera 4S 4.8,G,2010,5,beige,254 g/km,5,4,10.8 l/100km,4806,Occasion,"""Ab MFK""",silber mét.,Allrad,Automatisiertes Schaltgetriebe,35500,400,Limousine,Benzin,Zuzwil
96.0,JAGUAR,XJ,XJ 4.0 Sovereign,XJ 4.0 Sovereign,JAGUAR XJ 4.0 Sovereign,null,1997,4,grau,310 g/km,3,5,12.6 l/100km,3980,Occasion,"""Ab MFK""",blau mét.,Hinterradantrieb,Automat,161400,241,Limousine,Benzin,Zuzwil
960.0,MERCEDES-BENZ,S 600,S 600 L,S 600 L,MERCEDES-BENZ S 600 L,G,2003,4,schwarz,355 g/km,6,5,14.8 l/100km,5513,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automat,128800,500,Limousine,Benzin,Zuzwil
961.0,BMW,X5,X5 4.4i,X5 4.4i,BMW X5 4.4i,G,2001,5,schwarz,335 g/km,12,5,13.9 l/100km,4398,Occasion,"""Ab MFK""",silber mét.,Allrad,Automat,91000,286,SUV / Geländewagen,Benzin,Zuzwil
962.0,LAND ROVER,RANGE ROVER SPORT,Range Rover Sport 4.2 V8 SC,Range Rover Sport 4.2 V8 SC,LAND ROVER Range Rover Sport 4.2 V8 SC,G,2006,5,beige,374 g/km,5,5,15.9 l/100km,4197,Occasion,"""Ab MFK""",silber mét.,Allrad,Automat,126300,390,SUV / Geländewagen,Benzin,Zuzwil
963.0,PORSCHE,CAYENNE,Cayenne Turbo S,Cayenne Turbo S,PORSCHE Cayenne Turbo S,G,2007,5,schwarz,378 g/km,5,5,15.7 l/100km,4511,Neu,"""Ab MFK""",silber mét.,Allrad,Automat sequentiell,400,521,SUV / Geländewagen,Benzin,Zuzwil
964.0,PORSCHE,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,G,2008,5,schwarz,358 g/km,4,5,14.9 l/100km,4806,Occasion,"""Ab MFK""",silber mét.,Allrad,Automat,21000,500,SUV / Geländewagen,Benzin,Zuzwil
965.0,BMW,M5,M5,M5,BMW M5,G,2012,4,beige,232 g/km,3,5,9.9 l/100km,4395,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automatisiertes Schaltgetriebe,19000,560,Limousine,Benzin,Zuzwil
966.0,BMW,328,328i,328i,BMW 328i,null,1999,4,grau,216 g/km,8,5,9.1 l/100km,2793,Occasion,"""Ab MFK""",silber mét.,Hinterradantrieb,Automatik-Getriebe,86300,193,Limousine,Benzin,Zuzwil
967.0,BMW,330,330xi,330xi,BMW 330xi,null,2001,4,null,229 g/km,11,5,9.6 l/100km,2979,Occasion,"""Ab MFK""",silber mét.,Allrad,Automatik-Getriebe,124800,231,Limousine,Benzin,Zuzwil
968.0,BMW,X5,X5 4.4i,X5 4.4i,BMW X5 4.4i,G,2000,5,schwarz,335 g/km,11,5,13.9 l/100km,4398,Occasion,"""Ab MFK""",silber mét.,Allrad,Automat sequentiell,41900,286,SUV / Geländewagen,Benzin,Zuzwil
969.0,BMW-ALPINA,7 SERIES,7 SERIES B7 Turbo Limousine,B7 Turbo Limousine,BMW-ALPINA 7 SERIES B7 Turbo Limousine,null,1980,4,schwarz,null,3,5,null,3000,Oldtimer,"""Ab MFK""",silber mét.,null,Schaltgetriebe,129400,300,Limousine,Benzin,Zuzwil
